iteration          time             xO2              xO          xE(s1)          xO(s1)         xO2(s1)
     2068    2.0680E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340232E-07    3.364885E-06
     2069    2.0690E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340233E-07    3.364885E-06
     2070    2.0700E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340233E-07    3.364885E-06
     2071    2.0710E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340233E-07    3.364885E-06
     2072    2.0720E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340233E-07    3.364885E-06
     2073    2.0730E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340233E-07    3.364885E-06
     2074    2.0740E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340233E-07    3.364885E-06
     2075    2.0750E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340234E-07    3.364885E-06
     2076    2.0760E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340234E-07    3.364885E-06
     2077    2.0770E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340234E-07    3.364885E-06
     2078    2.0780E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340234E-07    3.364885E-06
     2079    2.0790E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340234E-07    3.364885E-06
     2080    2.0800E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340235E-07    3.364885E-06
     2081    2.0810E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340235E-07    3.364885E-06
     2082    2.0820E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340235E-07    3.364885E-06
     2083    2.0830E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340235E-07    3.364885E-06
     2084    2.0840E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340235E-07    3.364885E-06
     2085    2.0850E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340235E-07    3.364885E-06
     2086    2.0860E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340236E-07    3.364885E-06
     2087    2.0870E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340236E-07    3.364885E-06
     2088    2.0880E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340236E-07    3.364885E-06
     2089    2.0890E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340236E-07    3.364885E-06
     2090    2.0900E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340236E-07    3.364885E-06
     2091    2.0910E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340236E-07    3.364885E-06
     2092    2.0920E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340237E-07    3.364885E-06
     2093    2.0930E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340237E-07    3.364885E-06
     2094    2.0940E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340237E-07    3.364885E-06
     2095    2.0950E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340237E-07    3.364884E-06
     2096    2.0960E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340237E-07    3.364884E-06
     2097    2.0970E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340237E-07    3.364884E-06
     2098    2.0980E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340238E-07    3.364884E-06
     2099    2.0990E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340238E-07    3.364884E-06
     2100    2.1000E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340238E-07    3.364884E-06
     2101    2.1010E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340238E-07    3.364884E-06
     2102    2.1020E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340238E-07    3.364884E-06
     2103    2.1030E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340238E-07    3.364884E-06
     2104    2.1040E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340238E-07    3.364884E-06
     2105    2.1050E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340239E-07    3.364884E-06
     2106    2.1060E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340239E-07    3.364884E-06
     2107    2.1070E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340239E-07    3.364884E-06
     2108    2.1080E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340239E-07    3.364884E-06
     2109    2.1090E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340239E-07    3.364884E-06
     2110    2.1100E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340239E-07    3.364884E-06
     2111    2.1110E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340240E-07    3.364884E-06
     2112    2.1120E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340240E-07    3.364884E-06
     2113    2.1130E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340240E-07    3.364884E-06
     2114    2.1140E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340240E-07    3.364884E-06
     2115    2.1150E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340240E-07    3.364884E-06
     2116    2.1160E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340240E-07    3.364884E-06
     2117    2.1170E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340240E-07    3.364884E-06
     2118    2.1180E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340241E-07    3.364884E-06
     2119    2.1190E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340241E-07    3.364884E-06
     2120    2.1200E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340241E-07    3.364884E-06
     2121    2.1210E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340241E-07    3.364884E-06
     2122    2.1220E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340241E-07    3.364884E-06
     2123    2.1230E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340241E-07    3.364884E-06
     2124    2.1240E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340241E-07    3.364884E-06
     2125    2.1250E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340242E-07    3.364884E-06
     2126    2.1260E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340242E-07    3.364884E-06
     2127    2.1270E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340242E-07    3.364884E-06
     2128    2.1280E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340242E-07    3.364884E-06
     2129    2.1290E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340242E-07    3.364884E-06
     2130    2.1300E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340242E-07    3.364884E-06
     2131    2.1310E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340242E-07    3.364884E-06
     2132    2.1320E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340242E-07    3.364884E-06
     2133    2.1330E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340243E-07    3.364884E-06
     2134    2.1340E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340243E-07    3.364884E-06
     2135    2.1350E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340243E-07    3.364884E-06
     2136    2.1360E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340243E-07    3.364884E-06
     2137    2.1370E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340243E-07    3.364884E-06
     2138    2.1380E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340243E-07    3.364884E-06
     2139    2.1390E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340243E-07    3.364884E-06
     2140    2.1400E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340244E-07    3.364884E-06
     2141    2.1410E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340244E-07    3.364884E-06
     2142    2.1420E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340244E-07    3.364884E-06
     2143    2.1430E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340244E-07    3.364884E-06
     2144    2.1440E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340244E-07    3.364884E-06
     2145    2.1450E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340244E-07    3.364884E-06
     2146    2.1460E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340244E-07    3.364884E-06
     2147    2.1470E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340244E-07    3.364884E-06
     2148    2.1480E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340245E-07    3.364884E-06
     2149    2.1490E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340245E-07    3.364884E-06
     2150    2.1500E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340245E-07    3.364884E-06
     2151    2.1510E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340245E-07    3.364884E-06
     2152    2.1520E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340245E-07    3.364884E-06
     2153    2.1530E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340245E-07    3.364884E-06
     2154    2.1540E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340245E-07    3.364884E-06
     2155    2.1550E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340245E-07    3.364884E-06
     2156    2.1560E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340245E-07    3.364884E-06
     2157    2.1570E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340246E-07    3.364884E-06
     2158    2.1580E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340246E-07    3.364884E-06
     2159    2.1590E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340246E-07    3.364884E-06
     2160    2.1600E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340246E-07    3.364884E-06
     2161    2.1610E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340246E-07    3.364884E-06
     2162    2.1620E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340246E-07    3.364884E-06
     2163    2.1630E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340246E-07    3.364884E-06
     2164    2.1640E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340246E-07    3.364884E-06
     2165    2.1650E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340247E-07    3.364884E-06
     2166    2.1660E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340247E-07    3.364884E-06
     2167    2.1670E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340247E-07    3.364884E-06
     2168    2.1680E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340247E-07    3.364884E-06
     2169    2.1690E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340247E-07    3.364884E-06
     2170    2.1700E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340247E-07    3.364884E-06
     2171    2.1710E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340247E-07    3.364884E-06
     2172    2.1720E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340247E-07    3.364884E-06
     2173    2.1730E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340247E-07    3.364883E-06
     2174    2.1740E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340248E-07    3.364883E-06
     2175    2.1750E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340248E-07    3.364883E-06
     2176    2.1760E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340248E-07    3.364883E-06
     2177    2.1770E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340248E-07    3.364883E-06
     2178    2.1780E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340248E-07    3.364883E-06
     2179    2.1790E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340248E-07    3.364883E-06
     2180    2.1800E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340248E-07    3.364883E-06
     2181    2.1810E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340248E-07    3.364883E-06
     2182    2.1820E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340248E-07    3.364883E-06
     2183    2.1830E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340248E-07    3.364883E-06
     2184    2.1840E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340249E-07    3.364883E-06
     2185    2.1850E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340249E-07    3.364883E-06
     2186    2.1860E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340249E-07    3.364883E-06
     2187    2.1870E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340249E-07    3.364883E-06
     2188    2.1880E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340249E-07    3.364883E-06
     2189    2.1890E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340249E-07    3.364883E-06
     2190    2.1900E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340249E-07    3.364883E-06
     2191    2.1910E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340249E-07    3.364883E-06
     2192    2.1920E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340249E-07    3.364883E-06
     2193    2.1930E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340249E-07    3.364883E-06
     2194    2.1940E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340250E-07    3.364883E-06
     2195    2.1950E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340250E-07    3.364883E-06
     2196    2.1960E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340250E-07    3.364883E-06
     2197    2.1970E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340250E-07    3.364883E-06
     2198    2.1980E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340250E-07    3.364883E-06
     2199    2.1990E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340250E-07    3.364883E-06
     2200    2.2000E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340250E-07    3.364883E-06
     2201    2.2010E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340250E-07    3.364883E-06
     2202    2.2020E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340250E-07    3.364883E-06
     2203    2.2030E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340250E-07    3.364883E-06
     2204    2.2040E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340250E-07    3.364883E-06
     2205    2.2050E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340251E-07    3.364883E-06
     2206    2.2060E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340251E-07    3.364883E-06
     2207    2.2070E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340251E-07    3.364883E-06
     2208    2.2080E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340251E-07    3.364883E-06
     2209    2.2090E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340251E-07    3.364883E-06
     2210    2.2100E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340251E-07    3.364883E-06
     2211    2.2110E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340251E-07    3.364883E-06
     2212    2.2120E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340251E-07    3.364883E-06
     2213    2.2130E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340251E-07    3.364883E-06
     2214    2.2140E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340251E-07    3.364883E-06
     2215    2.2150E-06    1.082445E+00    1.202717E-01    1.296918E-07    7.340251E-07    3.364883E-06
     2216    2.2160E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340252E-07    3.364883E-06
     2217    2.2170E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340252E-07    3.364883E-06
     2218    2.2180E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340252E-07    3.364883E-06
     2219    2.2190E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340252E-07    3.364883E-06
     2220    2.2200E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340252E-07    3.364883E-06
     2221    2.2210E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340252E-07    3.364883E-06
     2222    2.2220E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340252E-07    3.364883E-06
     2223    2.2230E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340252E-07    3.364883E-06
     2224    2.2240E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340252E-07    3.364883E-06
     2225    2.2250E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340252E-07    3.364883E-06
     2226    2.2260E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340252E-07    3.364883E-06
     2227    2.2270E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340252E-07    3.364883E-06
     2228    2.2280E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340253E-07    3.364883E-06
     2229    2.2290E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340253E-07    3.364883E-06
     2230    2.2300E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340253E-07    3.364883E-06
     2231    2.2310E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340253E-07    3.364883E-06
     2232    2.2320E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340253E-07    3.364883E-06
     2233    2.2330E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340253E-07    3.364883E-06
     2234    2.2340E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340253E-07    3.364883E-06
     2235    2.2350E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340253E-07    3.364883E-06
     2236    2.2360E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340253E-07    3.364883E-06
     2237    2.2370E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340253E-07    3.364883E-06
     2238    2.2380E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340253E-07    3.364883E-06
     2239    2.2390E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340253E-07    3.364883E-06
     2240    2.2400E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340253E-07    3.364883E-06
     2241    2.2410E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340254E-07    3.364883E-06
     2242    2.2420E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340254E-07    3.364883E-06
     2243    2.2430E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340254E-07    3.364883E-06
     2244    2.2440E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340254E-07    3.364883E-06
     2245    2.2450E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340254E-07    3.364883E-06
     2246    2.2460E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340254E-07    3.364883E-06
     2247    2.2470E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340254E-07    3.364883E-06
     2248    2.2480E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340254E-07    3.364883E-06
     2249    2.2490E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340254E-07    3.364883E-06
     2250    2.2500E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340254E-07    3.364883E-06
     2251    2.2510E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340254E-07    3.364883E-06
     2252    2.2520E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340254E-07    3.364883E-06
     2253    2.2530E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340254E-07    3.364883E-06
     2254    2.2540E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340254E-07    3.364883E-06
     2255    2.2550E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2256    2.2560E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2257    2.2570E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2258    2.2580E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2259    2.2590E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2260    2.2600E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2261    2.2610E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2262    2.2620E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2263    2.2630E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2264    2.2640E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2265    2.2650E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2266    2.2660E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2267    2.2670E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2268    2.2680E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2269    2.2690E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340255E-07    3.364883E-06
     2270    2.2700E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2271    2.2710E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2272    2.2720E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2273    2.2730E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2274    2.2740E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2275    2.2750E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2276    2.2760E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2277    2.2770E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2278    2.2780E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2279    2.2790E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2280    2.2800E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2281    2.2810E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2282    2.2820E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2283    2.2830E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2284    2.2840E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2285    2.2850E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340256E-07    3.364883E-06
     2286    2.2860E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2287    2.2870E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2288    2.2880E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2289    2.2890E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2290    2.2900E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2291    2.2910E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2292    2.2920E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2293    2.2930E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2294    2.2940E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2295    2.2950E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2296    2.2960E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2297    2.2970E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2298    2.2980E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2299    2.2990E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2300    2.3000E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2301    2.3010E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2302    2.3020E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340257E-07    3.364883E-06
     2303    2.3030E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364883E-06
     2304    2.3040E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364883E-06
     2305    2.3050E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364883E-06
     2306    2.3060E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364883E-06
     2307    2.3070E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364883E-06
     2308    2.3080E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2309    2.3090E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2310    2.3100E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2311    2.3110E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2312    2.3120E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2313    2.3130E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2314    2.3140E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2315    2.3150E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2316    2.3160E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2317    2.3170E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2318    2.3180E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2319    2.3190E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2320    2.3200E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2321    2.3210E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2322    2.3220E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340258E-07    3.364882E-06
     2323    2.3230E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2324    2.3240E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2325    2.3250E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2326    2.3260E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2327    2.3270E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2328    2.3280E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2329    2.3290E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2330    2.3300E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2331    2.3310E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2332    2.3320E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2333    2.3330E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2334    2.3340E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
     2335    2.3350E-06    1.082445E+00    1.202717E-01    1.296917E-07    7.340259E-07    3.364882E-06
