iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
      183    3.6600E-06    9.501462E-01    2.525697E-01    1.206281E-15    1.205306E-15    4.285519E-09    5.875972E-06    1.007464E-15    1.624028E-06
      184    3.6800E-06    9.501462E-01    2.525697E-01    1.206317E-15    1.205321E-15    4.318539E-09    5.869075E-06    1.007472E-15    1.630925E-06
      185    3.7000E-06    9.501462E-01    2.525697E-01    1.206353E-15    1.205335E-15    4.351647E-09    5.862195E-06    1.007480E-15    1.637805E-06
      186    3.7200E-06    9.501462E-01    2.525697E-01    1.206389E-15    1.205349E-15    4.384844E-09    5.855332E-06    1.007487E-15    1.644668E-06
      187    3.7400E-06    9.501462E-01    2.525697E-01    1.206425E-15    1.205363E-15    4.418129E-09    5.848486E-06    1.007494E-15    1.651514E-06
      188    3.7600E-06    9.501462E-01    2.525697E-01    1.206462E-15    1.205378E-15    4.451502E-09    5.841657E-06    1.007501E-15    1.658343E-06
      189    3.7800E-06    9.501462E-01    2.525697E-01    1.206499E-15    1.205392E-15    4.484962E-09    5.834844E-06    1.007508E-15    1.665156E-06
      190    3.8000E-06    9.501462E-01    2.525697E-01    1.206536E-15    1.205406E-15    4.518509E-09    5.828048E-06    1.007514E-15    1.671952E-06
      191    3.8200E-06    9.501462E-01    2.525697E-01    1.206573E-15    1.205420E-15    4.552144E-09    5.821269E-06    1.007520E-15    1.678731E-06
      192    3.8400E-06    9.501462E-01    2.525697E-01    1.206610E-15    1.205435E-15    4.585865E-09    5.814506E-06    1.007526E-15    1.685494E-06
      193    3.8600E-06    9.501462E-01    2.525696E-01    1.206647E-15    1.205449E-15    4.619673E-09    5.807760E-06    1.007531E-15    1.692240E-06
      194    3.8800E-06    9.501462E-01    2.525696E-01    1.206685E-15    1.205463E-15    4.653568E-09    5.801029E-06    1.007537E-15    1.698971E-06
      195    3.9000E-06    9.501462E-01    2.525696E-01    1.206722E-15    1.205477E-15    4.687549E-09    5.794316E-06    1.007542E-15    1.705684E-06
      196    3.9200E-06    9.501462E-01    2.525696E-01    1.206760E-15    1.205491E-15    4.721616E-09    5.787618E-06    1.007546E-15    1.712382E-06
      197    3.9400E-06    9.501462E-01    2.525696E-01    1.206798E-15    1.205506E-15    4.755769E-09    5.780937E-06    1.007551E-15    1.719063E-06
      198    3.9600E-06    9.501462E-01    2.525696E-01    1.206836E-15    1.205520E-15    4.790007E-09    5.774272E-06    1.007555E-15    1.725728E-06
      199    3.9800E-06    9.501462E-01    2.525696E-01    1.206874E-15    1.205534E-15    4.824331E-09    5.767623E-06    1.007559E-15    1.732377E-06
      200    4.0000E-06    9.501462E-01    2.525696E-01    1.206913E-15    1.205548E-15    4.858741E-09    5.760990E-06    1.007562E-15    1.739010E-06
      201    4.0200E-06    9.501462E-01    2.525696E-01    1.206951E-15    1.205563E-15    4.893235E-09    5.754373E-06    1.007565E-15    1.745627E-06
      202    4.0400E-06    9.501462E-01    2.525696E-01    1.206990E-15    1.205577E-15    4.927814E-09    5.747772E-06    1.007568E-15    1.752228E-06
      203    4.0600E-06    9.501462E-01    2.525696E-01    1.207029E-15    1.205591E-15    4.962478E-09    5.741187E-06    1.007571E-15    1.758813E-06
      204    4.0800E-06    9.501462E-01    2.525696E-01    1.207068E-15    1.205605E-15    4.997226E-09    5.734618E-06    1.007574E-15    1.765382E-06
      205    4.1000E-06    9.501462E-01    2.525696E-01    1.207107E-15    1.205620E-15    5.032059E-09    5.728064E-06    1.007576E-15    1.771936E-06
      206    4.1200E-06    9.501462E-01    2.525696E-01    1.207146E-15    1.205634E-15    5.066975E-09    5.721527E-06    1.007578E-15    1.778473E-06
      207    4.1400E-06    9.501462E-01    2.525696E-01    1.207186E-15    1.205648E-15    5.101975E-09    5.715005E-06    1.007579E-15    1.784995E-06
      208    4.1600E-06    9.501462E-01    2.525696E-01    1.207225E-15    1.205662E-15    5.137059E-09    5.708498E-06    1.007581E-15    1.791502E-06
      209    4.1800E-06    9.501462E-01    2.525696E-01    1.207265E-15    1.205677E-15    5.172226E-09    5.702008E-06    1.007582E-15    1.797992E-06
      210    4.2000E-06    9.501462E-01    2.525696E-01    1.207305E-15    1.205691E-15    5.207477E-09    5.695532E-06    1.007583E-15    1.804468E-06
      211    4.2200E-06    9.501462E-01    2.525696E-01    1.207345E-15    1.205705E-15    5.242810E-09    5.689073E-06    1.007583E-15    1.810927E-06
      212    4.2400E-06    9.501462E-01    2.525696E-01    1.207385E-15    1.205719E-15    5.278227E-09    5.682628E-06    1.007583E-15    1.817372E-06
      213    4.2600E-06    9.501462E-01    2.525696E-01    1.207425E-15    1.205734E-15    5.313726E-09    5.676199E-06    1.007583E-15    1.823801E-06
      214    4.2800E-06    9.501462E-01    2.525696E-01    1.207465E-15    1.205748E-15    5.349307E-09    5.669785E-06    1.007583E-15    1.830215E-06
      215    4.3000E-06    9.501462E-01    2.525696E-01    1.207506E-15    1.205762E-15    5.384971E-09    5.663387E-06    1.007583E-15    1.836613E-06
      216    4.3200E-06    9.501462E-01    2.525696E-01    1.207547E-15    1.205776E-15    5.420716E-09    5.657004E-06    1.007582E-15    1.842996E-06
      217    4.3400E-06    9.501462E-01    2.525696E-01    1.207587E-15    1.205791E-15    5.456544E-09    5.650636E-06    1.007581E-15    1.849364E-06
      218    4.3600E-06    9.501462E-01    2.525696E-01    1.207628E-15    1.205805E-15    5.492453E-09    5.644283E-06    1.007580E-15    1.855717E-06
      219    4.3800E-06    9.501462E-01    2.525696E-01    1.207669E-15    1.205819E-15    5.528444E-09    5.637945E-06    1.007578E-15    1.862055E-06
      220    4.4000E-06    9.501462E-01    2.525696E-01    1.207711E-15    1.205833E-15    5.564516E-09    5.631622E-06    1.007576E-15    1.868378E-06
      221    4.4200E-06    9.501462E-01    2.525696E-01    1.207752E-15    1.205848E-15    5.600668E-09    5.625314E-06    1.007574E-15    1.874686E-06
      222    4.4400E-06    9.501462E-01    2.525696E-01    1.207794E-15    1.205862E-15    5.636902E-09    5.619021E-06    1.007572E-15    1.880979E-06
      223    4.4600E-06    9.501462E-01    2.525695E-01    1.207835E-15    1.205876E-15    5.673217E-09    5.612743E-06    1.007569E-15    1.887257E-06
      224    4.4800E-06    9.501462E-01    2.525695E-01    1.207877E-15    1.205890E-15    5.709612E-09    5.606480E-06    1.007566E-15    1.893520E-06
      225    4.5000E-06    9.501462E-01    2.525695E-01    1.207919E-15    1.205905E-15    5.746087E-09    5.600231E-06    1.007563E-15    1.899769E-06
      226    4.5200E-06    9.501462E-01    2.525695E-01    1.207961E-15    1.205919E-15    5.782642E-09    5.593998E-06    1.007560E-15    1.906002E-06
      227    4.5400E-06    9.501462E-01    2.525695E-01    1.208003E-15    1.205933E-15    5.819278E-09    5.587778E-06    1.007556E-15    1.912222E-06
      228    4.5600E-06    9.501462E-01    2.525695E-01    1.208046E-15    1.205947E-15    5.855993E-09    5.581574E-06    1.007552E-15    1.918426E-06
      229    4.5800E-06    9.501462E-01    2.525695E-01    1.208088E-15    1.205962E-15    5.892787E-09    5.575384E-06    1.007548E-15    1.924616E-06
      230    4.6000E-06    9.501462E-01    2.525695E-01    1.208131E-15    1.205976E-15    5.929661E-09    5.569209E-06    1.007544E-15    1.930791E-06
      231    4.6200E-06    9.501462E-01    2.525695E-01    1.208173E-15    1.205990E-15    5.966615E-09    5.563048E-06    1.007539E-15    1.936952E-06
      232    4.6400E-06    9.501462E-01    2.525695E-01    1.208216E-15    1.206004E-15    6.003647E-09    5.556901E-06    1.007534E-15    1.943099E-06
      233    4.6600E-06    9.501462E-01    2.525695E-01    1.208259E-15    1.206019E-15    6.040758E-09    5.550769E-06    1.007529E-15    1.949231E-06
      234    4.6800E-06    9.501462E-01    2.525695E-01    1.208302E-15    1.206033E-15    6.077947E-09    5.544651E-06    1.007524E-15    1.955349E-06
      235    4.7000E-06    9.501462E-01    2.525695E-01    1.208346E-15    1.206047E-15    6.115215E-09    5.538548E-06    1.007518E-15    1.961452E-06
      236    4.7200E-06    9.501462E-01    2.525695E-01    1.208389E-15    1.206061E-15    6.152561E-09    5.532458E-06    1.007512E-15    1.967542E-06
      237    4.7400E-06    9.501462E-01    2.525695E-01    1.208433E-15    1.206076E-15    6.189986E-09    5.526383E-06    1.007506E-15    1.973617E-06
      238    4.7600E-06    9.501462E-01    2.525695E-01    1.208476E-15    1.206090E-15    6.227488E-09    5.520322E-06    1.007500E-15    1.979678E-06
      239    4.7800E-06    9.501462E-01    2.525695E-01    1.208520E-15    1.206104E-15    6.265068E-09    5.514276E-06    1.007493E-15    1.985724E-06
      240    4.8000E-06    9.501462E-01    2.525695E-01    1.208564E-15    1.206118E-15    6.302726E-09    5.508243E-06    1.007486E-15    1.991757E-06
      241    4.8200E-06    9.501462E-01    2.525695E-01    1.208608E-15    1.206133E-15    6.340460E-09    5.502224E-06    1.007479E-15    1.997776E-06
      242    4.8400E-06    9.501462E-01    2.525695E-01    1.208652E-15    1.206147E-15    6.378272E-09    5.496219E-06    1.007472E-15    2.003781E-06
      243    4.8600E-06    9.501462E-01    2.525695E-01    1.208697E-15    1.206161E-15    6.416161E-09    5.490228E-06    1.007464E-15    2.009772E-06
      244    4.8800E-06    9.501462E-01    2.525695E-01    1.208741E-15    1.206175E-15    6.454127E-09    5.484251E-06    1.007457E-15    2.015749E-06
      245    4.9000E-06    9.501462E-01    2.525695E-01    1.208786E-15    1.206190E-15    6.492170E-09    5.478288E-06    1.007448E-15    2.021712E-06
      246    4.9200E-06    9.501462E-01    2.525695E-01    1.208831E-15    1.206204E-15    6.530289E-09    5.472339E-06    1.007440E-15    2.027661E-06
      247    4.9400E-06    9.501462E-01    2.525695E-01    1.208876E-15    1.206218E-15    6.568484E-09    5.466403E-06    1.007432E-15    2.033597E-06
      248    4.9600E-06    9.501462E-01    2.525695E-01    1.208921E-15    1.206232E-15    6.606755E-09    5.460481E-06    1.007423E-15    2.039519E-06
      249    4.9800E-06    9.501462E-01    2.525695E-01    1.208966E-15    1.206247E-15    6.645102E-09    5.454573E-06    1.007414E-15    2.045427E-06
      250    5.0000E-06    9.501462E-01    2.525695E-01    1.209011E-15    1.206261E-15    6.683525E-09    5.448678E-06    1.007404E-15    2.051322E-06
      251    5.0200E-06    9.501462E-01    2.525695E-01    1.209056E-15    1.206275E-15    6.722024E-09    5.442797E-06    1.007395E-15    2.057203E-06
      252    5.0400E-06    9.501462E-01    2.525695E-01    1.209102E-15    1.206289E-15    6.760598E-09    5.436929E-06    1.007385E-15    2.063071E-06
      253    5.0600E-06    9.501462E-01    2.525695E-01    1.209148E-15    1.206304E-15    6.799247E-09    5.431075E-06    1.007375E-15    2.068925E-06
      254    5.0800E-06    9.501462E-01    2.525695E-01    1.209193E-15    1.206318E-15    6.837971E-09    5.425234E-06    1.007365E-15    2.074766E-06
      255    5.1000E-06    9.501462E-01    2.525695E-01    1.209239E-15    1.206332E-15    6.876770E-09    5.419407E-06    1.007355E-15    2.080593E-06
      256    5.1200E-06    9.501462E-01    2.525694E-01    1.209285E-15    1.206346E-15    6.915644E-09    5.413593E-06    1.007344E-15    2.086407E-06
      257    5.1400E-06    9.501462E-01    2.525694E-01    1.209331E-15    1.206361E-15    6.954593E-09    5.407792E-06    1.007333E-15    2.092208E-06
      258    5.1600E-06    9.501462E-01    2.525694E-01    1.209378E-15    1.206375E-15    6.993616E-09    5.402005E-06    1.007322E-15    2.097995E-06
      259    5.1800E-06    9.501462E-01    2.525694E-01    1.209424E-15    1.206389E-15    7.032713E-09    5.396231E-06    1.007310E-15    2.103769E-06
      260    5.2000E-06    9.501462E-01    2.525694E-01    1.209471E-15    1.206403E-15    7.071884E-09    5.390469E-06    1.007299E-15    2.109531E-06
      261    5.2200E-06    9.501462E-01    2.525694E-01    1.209517E-15    1.206418E-15    7.111129E-09    5.384722E-06    1.007287E-15    2.115278E-06
      262    5.2400E-06    9.501462E-01    2.525694E-01    1.209564E-15    1.206432E-15    7.150447E-09    5.378987E-06    1.007275E-15    2.121013E-06
      263    5.2600E-06    9.501462E-01    2.525694E-01    1.209611E-15    1.206446E-15    7.189839E-09    5.373265E-06    1.007262E-15    2.126735E-06
      264    5.2800E-06    9.501462E-01    2.525694E-01    1.209658E-15    1.206460E-15    7.229305E-09    5.367556E-06    1.007250E-15    2.132444E-06
      265    5.3000E-06    9.501462E-01    2.525694E-01    1.209705E-15    1.206475E-15    7.268844E-09    5.361860E-06    1.007237E-15    2.138140E-06
      266    5.3200E-06    9.501462E-01    2.525694E-01    1.209753E-15    1.206489E-15    7.308455E-09    5.356178E-06    1.007224E-15    2.143822E-06
      267    5.3400E-06    9.501462E-01    2.525694E-01    1.209800E-15    1.206503E-15    7.348140E-09    5.350508E-06    1.007211E-15    2.149492E-06
      268    5.3600E-06    9.501462E-01    2.525694E-01    1.209848E-15    1.206517E-15    7.387897E-09    5.344850E-06    1.007197E-15    2.155150E-06
      269    5.3800E-06    9.501462E-01    2.525694E-01    1.209895E-15    1.206532E-15    7.427727E-09    5.339206E-06    1.007184E-15    2.160794E-06
      270    5.4000E-06    9.501462E-01    2.525694E-01    1.209943E-15    1.206546E-15    7.467629E-09    5.333575E-06    1.007170E-15    2.166425E-06
      271    5.4200E-06    9.501462E-01    2.525694E-01    1.209991E-15    1.206560E-15    7.507604E-09    5.327956E-06    1.007156E-15    2.172044E-06
      272    5.4400E-06    9.501462E-01    2.525694E-01    1.210039E-15    1.206574E-15    7.547650E-09    5.322350E-06    1.007141E-15    2.177650E-06
      273    5.4600E-06    9.501462E-01    2.525694E-01    1.210087E-15    1.206589E-15    7.587769E-09    5.316756E-06    1.007127E-15    2.183244E-06
      274    5.4800E-06    9.501462E-01    2.525694E-01    1.210135E-15    1.206603E-15    7.627959E-09    5.311175E-06    1.007112E-15    2.188825E-06
      275    5.5000E-06    9.501462E-01    2.525694E-01    1.210184E-15    1.206617E-15    7.668221E-09    5.305607E-06    1.007097E-15    2.194393E-06
      276    5.5200E-06    9.501462E-01    2.525694E-01    1.210232E-15    1.206631E-15    7.708554E-09    5.300051E-06    1.007082E-15    2.199949E-06
      277    5.5400E-06    9.501462E-01    2.525694E-01    1.210281E-15    1.206646E-15    7.748958E-09    5.294508E-06    1.007066E-15    2.205492E-06
      278    5.5600E-06    9.501462E-01    2.525694E-01    1.210330E-15    1.206660E-15    7.789433E-09    5.288977E-06    1.007051E-15    2.211023E-06
      279    5.5800E-06    9.501462E-01    2.525694E-01    1.210379E-15    1.206674E-15    7.829980E-09    5.283458E-06    1.007035E-15    2.216542E-06
      280    5.6000E-06    9.501462E-01    2.525694E-01    1.210428E-15    1.206688E-15    7.870597E-09    5.277952E-06    1.007019E-15    2.222048E-06
      281    5.6200E-06    9.501462E-01    2.525694E-01    1.210477E-15    1.206703E-15    7.911284E-09    5.272458E-06    1.007002E-15    2.227542E-06
      282    5.6400E-06    9.501462E-01    2.525694E-01    1.210526E-15    1.206717E-15    7.952043E-09    5.266977E-06    1.006986E-15    2.233023E-06
      283    5.6600E-06    9.501462E-01    2.525694E-01    1.210575E-15    1.206731E-15    7.992871E-09    5.261507E-06    1.006969E-15    2.238493E-06
      284    5.6800E-06    9.501462E-01    2.525694E-01    1.210625E-15    1.206746E-15    8.033769E-09    5.256050E-06    1.006952E-15    2.243950E-06
      285    5.7000E-06    9.501462E-01    2.525694E-01    1.210675E-15    1.206760E-15    8.074738E-09    5.250606E-06    1.006935E-15    2.249394E-06
      286    5.7200E-06    9.501462E-01    2.525694E-01    1.210724E-15    1.206774E-15    8.115776E-09    5.245173E-06    1.006917E-15    2.254827E-06
      287    5.7400E-06    9.501462E-01    2.525694E-01    1.210774E-15    1.206788E-15    8.156884E-09    5.239752E-06    1.006900E-15    2.260248E-06
      288    5.7600E-06    9.501462E-01    2.525694E-01    1.210824E-15    1.206803E-15    8.198062E-09    5.234344E-06    1.006882E-15    2.265656E-06
      289    5.7800E-06    9.501462E-01    2.525694E-01    1.210874E-15    1.206817E-15    8.239309E-09    5.228947E-06    1.006864E-15    2.271053E-06
      290    5.8000E-06    9.501462E-01    2.525694E-01    1.210924E-15    1.206831E-15    8.280625E-09    5.223563E-06    1.006845E-15    2.276437E-06
      291    5.8200E-06    9.501462E-01    2.525694E-01    1.210975E-15    1.206845E-15    8.322010E-09    5.218190E-06    1.006827E-15    2.281810E-06
      292    5.8400E-06    9.501462E-01    2.525693E-01    1.211025E-15    1.206860E-15    8.363464E-09    5.212829E-06    1.006808E-15    2.287171E-06
      293    5.8600E-06    9.501462E-01    2.525693E-01    1.211076E-15    1.206874E-15    8.404987E-09    5.207481E-06    1.006789E-15    2.292519E-06
      294    5.8800E-06    9.501462E-01    2.525693E-01    1.211126E-15    1.206888E-15    8.446578E-09    5.202144E-06    1.006770E-15    2.297856E-06
      295    5.9000E-06    9.501462E-01    2.525693E-01    1.211177E-15    1.206902E-15    8.488238E-09    5.196818E-06    1.006751E-15    2.303182E-06
